"WBIC"	"DATETIME"	"DEPTH"	"WTEMP"
985100	"1991-07-24"	12	9.8
985100	"1991-07-24"	14	9.5
985100	"1991-07-24"	15	9.3
985100	"1991-07-24"	16	9.1
985100	"1991-07-24"	17	9
985100	"1991-07-24"	18	8.9
985100	"1991-07-31"	0.5	24.6
985100	"1991-07-31"	10	10.3
985100	"1991-07-31"	11	9.9
985100	"1991-07-31"	12	9.8
985100	"1991-07-31"	13	9.5
985100	"1991-07-31"	14	9.4
985100	"1991-07-31"	15	9.1
985100	"1991-07-31"	16	9.1
985100	"1991-07-31"	17	8.9
985100	"1991-07-31"	18	9
985100	"1991-08-01"	0.5	24.1
985100	"1991-08-01"	2	23.7
985100	"1991-08-01"	3	23.3
985100	"1991-08-01"	4	22.8
985100	"1991-08-01"	5	20.4
985100	"1991-08-01"	6	14.8
985100	"1991-08-01"	7	12.9
985100	"1991-08-01"	8	11.9
985100	"1991-08-01"	9	10.9
985100	"1991-08-01"	10	10.2
985100	"1991-08-14"	0.5	24.1
985100	"1991-08-14"	2	22.5
985100	"1991-08-14"	3	21.6
985100	"1991-08-14"	4	21.2
985100	"1991-08-14"	5	20.1
985100	"1991-08-14"	6	16.5
985100	"1991-08-14"	7	13.1
985100	"1991-08-14"	8	11.3
985100	"1991-08-14"	9	10.6
985100	"1991-08-14"	10	10.2
985100	"1991-08-14"	11	10
985100	"1991-08-14"	12	9.8
985100	"1991-08-14"	13	9.6
985100	"1991-08-14"	14	9.4
985100	"1991-08-14"	15	9.2
985100	"1991-08-14"	16	9.1
985100	"1991-08-14"	17	9
985100	"1991-08-14"	18	8.9
985100	"1991-08-26"	2	23.2
985100	"1991-08-26"	3	22.5
985100	"1991-08-26"	4	21.9
985100	"1991-08-26"	5	19.7
985100	"1991-08-26"	6	17.1
985100	"1991-08-26"	7	13.7
985100	"1991-08-26"	8	11.4
985100	"1991-08-26"	9	10.6
985100	"1991-08-26"	10	10.1
985100	"1991-08-26"	11	9.7
985100	"1991-08-26"	12	9.5
985100	"1991-09-10"	0.5	23.1
985100	"1991-09-10"	2	23
985100	"1991-09-10"	3	22.9
985100	"1991-09-10"	4	22.4
985100	"1991-09-10"	5	20.9
985100	"1991-09-10"	6	16.9
985100	"1991-09-10"	7	13.3
985100	"1991-09-10"	8	12
985100	"1991-09-10"	9	10.3
985100	"1991-09-10"	10	10.3
985100	"1991-09-10"	11	9.5
985100	"1991-09-10"	12	9.4
985100	"1991-09-10"	13	9.2
985100	"1991-09-10"	14	9.1
985100	"1991-09-10"	15	8.9
985100	"1991-09-10"	16	9
985100	"1991-09-10"	17	8.8
985100	"1991-10-01"	0.5	13.9
985100	"1991-10-01"	2	13.8
985100	"1991-10-01"	3	13.9
985100	"1991-10-01"	4	13.9
985100	"1991-10-01"	5	13.8
985100	"1991-10-01"	6	13.8
985100	"1991-10-01"	7	13.8
985100	"1991-10-01"	8	13.6
985100	"1991-10-01"	9	12.3
985100	"1991-10-01"	10	10.8
985100	"1991-10-01"	11	10.1
985100	"1991-10-01"	12	10.1
985100	"1991-10-01"	13	9.5
985100	"1991-10-01"	14	9.3
985100	"1991-10-01"	15	9.2
985100	"1991-10-01"	16	9.1
985100	"1991-10-01"	17	9.1
985100	"1991-10-22"	0.5	10.8
985100	"1991-10-22"	11	10.2
985100	"1991-10-22"	18	10
985100	"1992-02-19"	0.5	2.1
985100	"1992-02-19"	5	3.8
985100	"1992-02-19"	11	3.6
985100	"1992-02-19"	15	3.7
985100	"1992-02-19"	17	3.9
985100	"1992-05-28"	0.5	17.5
985100	"1992-05-28"	5.5	15.7
985100	"1992-05-28"	7	13.5
985100	"1992-05-28"	15	7.5
985100	"1992-06-08"	0.5	22
985100	"1992-06-08"	4	19
985100	"1992-06-08"	11	9
985100	"1992-06-08"	15	7.5
985100	"1992-06-24"	0.5	19.8
985100	"1992-06-24"	8	11.5
985100	"1992-06-24"	11	9
985100	"1992-06-24"	15	8
985100	"1992-07-08"	0.5	22.2
985100	"1992-07-08"	3	22
985100	"1992-07-08"	10	10
985100	"1992-07-08"	15	8.2
985100	"1992-07-29"	0.5	24
985100	"1992-07-29"	5	20.5
985100	"1992-07-29"	10	10
985100	"1992-07-29"	15	8
985100	"1992-08-12"	0.5	23
985100	"1992-08-12"	6	21.3
985100	"1992-08-12"	11	9.6
985100	"1992-08-12"	15	8.3
985100	"1992-08-26"	0.5	22.3
985100	"1992-08-26"	4	22.9
985100	"1992-08-26"	10	10.2
985100	"1992-08-26"	15	8.1
985100	"1992-09-10"	0.5	19.2
985100	"1992-09-10"	8	14
985100	"1992-09-10"	11	9.2
985100	"1992-09-10"	17	8
985100	"1992-09-24"	0.5	17.2
985100	"1992-09-24"	9	13.9
985100	"1992-09-24"	17	8.1
985100	"1992-10-08"	0.5	15.7
985100	"1992-10-08"	10	11.9
985100	"1992-10-08"	16	8
985100	"1992-10-20"	0.5	10.3
985100	"1992-10-20"	12	10
985100	"1992-10-20"	17	7.9
985100	"1992-11-04"	0.5	8.2
985100	"1992-11-04"	9	8.3
985100	"1992-11-04"	16	8.3
985100	"1993-05-17"	0.1524	17
985100	"1993-07-28"	0.5	24.2
985100	"1993-08-10"	0.5	19.5
985100	"1993-08-10"	9	5.8
985100	"1993-09-08"	0.5	22.1
985100	"1993-09-08"	9	9
985100	"1994-04-06"	0.5	5.3
985100	"1994-06-16"	0.5	25
985100	"1994-07-18"	0.5	24.3
985100	"1994-07-18"	11	10.4
985100	"1994-07-18"	18	6.9
985100	"1994-08-18"	0.5	22.6
985100	"1994-08-18"	11	10.6
985100	"1994-08-18"	18	9.2
985100	"1994-11-01"	0.5	11.1
985100	"1994-11-01"	17	8.9
985100	"1995-03-07"	0.5	0.7
985100	"1995-03-07"	18	0.7
985100	"1995-03-23"	0.5	8.9
985100	"1995-03-23"	18	8.9
985100	"1995-06-07"	1	23.7
985100	"1995-06-07"	19	7
985100	"1995-07-18"	0.5	26.1
985100	"1995-07-18"	11	8.9
985100	"1995-07-18"	18	7.4
985100	"1995-08-08"	1	27.4
985100	"1995-08-08"	17	6.8
985100	"1995-08-22"	0.5	27.1
985100	"1995-08-22"	15	7.5
985100	"1995-09-18"	0.5	19.8
985100	"1995-09-18"	10	9.3
985100	"1995-09-18"	17	7.4
985100	"2003-07-31"	0.999744	25.5
985100	"2003-07-31"	1.999488	25.4
985100	"2003-07-31"	2.999232	25.4
985100	"2003-07-31"	3.998976	25.3
985100	"2003-07-31"	4.99872	24.2
985100	"2003-07-31"	5.998464	20.2
985100	"2003-07-31"	6.998208	16.2
985100	"2003-07-31"	7.997952	14.2
985100	"2003-07-31"	8.997696	13.2
985100	"2003-07-31"	9.99744	12
985100	"2003-07-31"	10.997184	11
985100	"2003-07-31"	11.996928	10.4
985100	"2003-07-31"	12.996672	9.6
985100	"2003-07-31"	13.996416	9.7
985100	"2003-08-11"	0.999744	25.4
985100	"2003-08-11"	1.999488	25.4
985100	"2003-08-11"	2.999232	25.4
985100	"2003-08-11"	3.998976	25.4
985100	"2003-08-11"	4.99872	21.8
985100	"2003-08-11"	5.998464	20.4
985100	"2003-08-11"	6.998208	17.9
985100	"2003-08-11"	7.997952	12.5
985100	"2003-08-11"	8.997696	12.5
985100	"2003-08-11"	9.99744	11.7
985100	"2003-08-11"	10.997184	11.1
985100	"2003-08-11"	11.996928	10.4
985100	"2003-08-11"	12.996672	10.2
985100	"2003-08-11"	13.996416	9.96
985100	"2003-08-11"	14.99616	9.96
985100	"2003-09-05"	0.999744	23.1
985100	"2003-09-05"	1.999488	23
985100	"2003-09-05"	2.999232	22.9
985100	"2003-09-05"	3.998976	22.9
985100	"2003-09-05"	4.99872	22.8
985100	"2003-09-05"	5.998464	21.9
985100	"2003-09-05"	6.998208	17.3
985100	"2003-09-05"	7.997952	14.8
985100	"2003-09-05"	8.997696	13.4
985100	"2003-09-05"	9.99744	11.8
985100	"2003-09-05"	10.997184	10.4
985100	"2003-09-05"	11.996928	9.5
985100	"2003-09-05"	12.996672	9.2
985100	"2003-09-05"	13.996416	8.9
985100	"2003-09-05"	14.99616	8.7
985100	"2006-05-02"	0	13.55555556
985100	"2006-05-02"	1.524	13
985100	"2006-05-02"	3.048	12.77777778
985100	"2006-05-02"	4.572	12.22222222
985100	"2006-07-02"	0	29
985100	"2006-07-02"	1.524	24.55555556
985100	"2006-07-02"	3.048	24.16666667
985100	"2006-07-02"	4.572	23.16666667
985100	"2006-07-02"	6.096	17.16666667
985100	"2006-07-02"	7.62	14.38888889
985100	"2006-07-02"	9.144	12.27777778
985100	"2006-07-02"	10.668	10.27777778
985100	"2006-08-20"	1.524	25.16666667
985100	"2006-08-20"	3.048	24.27777778
985100	"2006-08-20"	4.572	24
985100	"2006-08-20"	6.096	21.55555556
985100	"2006-08-20"	7.62	14.27777778
985100	"2006-08-20"	9.144	12
985100	"2006-08-20"	10.668	9.388888889
985100	"2006-08-20"	12.192	7.888888889
985100	"2006-08-20"	13.716	6.722222222
985100	"2007-06-09"	1.524	20.88888889
985100	"2007-06-09"	3.048	20.77777778
985100	"2007-06-09"	4.572	20.55555556
985100	"2007-06-09"	6.096	20.5
985100	"2007-06-09"	7.62	15.72222222
985100	"2007-06-09"	9.144	10
985100	"2007-06-09"	10.668	6.888888889
985100	"2007-06-09"	12.192	6.666666667
985100	"2007-06-09"	13.716	6.666666667
985100	"2007-08-15"	1.524	25.55555556
985100	"2007-08-15"	3.048	25.55555556
985100	"2007-08-15"	4.572	25
985100	"2007-08-15"	6.096	22.38888889
985100	"2007-08-15"	7.62	14.66666667
985100	"2007-08-15"	9.144	11
985100	"2007-08-15"	10.668	8.277777778
985100	"2007-08-15"	12.192	7
985100	"2007-08-15"	13.716	6.277777778
985100	"2007-09-08"	1.524	24.44444444
985100	"2007-09-08"	3.048	23.88888889
985100	"2007-09-08"	4.572	23.38888889
985100	"2007-09-08"	6.096	21
985100	"2007-09-08"	7.62	18.38888889
985100	"2007-09-08"	9.144	12
985100	"2007-09-08"	10.668	9.055555556
985100	"2007-09-08"	12.192	7.388888889
985100	"2007-09-08"	13.716	7
985100	"2010-06-22"	0	23.9
985100	"2010-06-22"	0.1524	24.7
985100	"2010-06-22"	0.3048	24.3
985100	"2010-06-22"	0.6096	24.1
985100	"2010-06-22"	0.9144	23.9
985100	"2010-06-22"	1.2192	23.7
985100	"2010-06-22"	1.524	23.7
985100	"2010-07-21"	0.3048	27.7
985100	"2010-07-21"	0.6096	27.6
985100	"2010-07-21"	0.9144	27.6
985100	"2010-07-21"	0.9144	27.6
985100	"2010-07-21"	1.2192	27.5
985100	"2010-07-21"	1.524	27.5
