"WBIC"	"DATETIME"	"DEPTH"	"WTEMP"	"WTEMP_MOD"
985100	"2004-08-05"	11	11.7	12.3009693152877
985100	"2004-08-05"	12	11.2	11.298822473381
985100	"2004-08-05"	13	10.5	10.2940769483801
985100	"2004-08-05"	14	10.1	9.36344246840155
985100	"2004-08-05"	15	9.8	8.88116894736983
985100	"2004-08-05"	16	9.6	8.64679674485245
985100	"2004-08-05"	17	9.3	8.60610062396396
985100	"2004-08-05"	18	9.2	NA
985100	"2004-08-05"	18.4	9.1	NA
985100	"2004-08-17"	0	21.8	22.5535862333053
985100	"2004-08-17"	1	21.8	22.5535862333053
985100	"2004-08-17"	2	21.7	22.5535862332859
985100	"2004-08-17"	3	21.3	22.5535862276382
985100	"2004-08-17"	4	21	22.5535861967826
985100	"2004-08-17"	5	20.8	22.5535721661349
985100	"2004-08-17"	6	19.7	22.5535653874956
985100	"2004-08-17"	7	16.2	22.5416768113361
985100	"2004-08-17"	8	14.7	21.0211596100066
985100	"2004-08-17"	9	14	14.558603524188
985100	"2004-08-17"	10	13.1	12.9075676895389
985100	"2004-08-17"	11	12.3	11.7799022999845
985100	"2004-08-17"	12	11.4	10.8950657056012
985100	"2004-08-17"	13	10.7	9.86794050520133
985100	"2004-08-17"	14	10.2	9.1299519727781
985100	"2004-08-17"	15	9.9	8.88668063265856
985100	"2004-08-17"	16	9.7	8.69050778311028
985100	"2004-08-17"	17	9.4	8.69050778311028
985100	"2004-08-17"	18	9.3	NA
985100	"2004-08-17"	18.2	9.3	NA
985100	"2004-10-08"	0	15.1	15.8814727272158
985100	"2004-10-08"	1	15	15.8814725947365
985100	"2004-10-08"	2	15	15.8814392500636
985100	"2004-10-08"	3	15	15.8811938473136
985100	"2004-10-08"	4	15	15.8786932026743
985100	"2004-10-08"	5	15	15.8647562470685
985100	"2004-10-08"	6	15	15.843855142681
985100	"2004-10-08"	7	15	15.7356210764117
985100	"2004-10-08"	8	14.9	15.455312287476
985100	"2004-10-08"	9	14.8	15.4047344928043
985100	"2004-10-08"	9.5	14.1	15.4026837669395
985100	"2004-10-08"	10	13.6	15.4005392862402
985100	"2004-10-08"	10.5	12.9	15.3961942256411
985100	"2004-10-08"	11	12.3	15.3907664164013
985100	"2004-10-08"	11.5	11.6	15.3712924756505
985100	"2004-10-08"	12	11.1	15.341260924331
985100	"2004-10-08"	12.5	10.8	15.0568654782587
985100	"2004-10-08"	13	10.4	13.2637452701532
985100	"2004-10-08"	14	10.1	9.93714258082414
985100	"2004-10-08"	15	9.9	9.60264083906512
985100	"2004-10-08"	16	9.7	9.09013021670897
985100	"2004-10-08"	17	9.6	9.09013021670897
985100	"2004-10-08"	18	9.4	NA
985100	"2004-10-08"	19	9.3	NA
985100	"2004-11-10"	0	9.8	10.0749983490606
985100	"2004-11-10"	1	9.8	10.0749983490606
985100	"2004-11-10"	2	9.8	10.0749983490606
985100	"2004-11-10"	3	9.8	10.0749983490606
985100	"2004-11-10"	4	9.8	10.0749983490606
985100	"2004-11-10"	5	9.8	10.0749983490606
985100	"2004-11-10"	6	9.8	10.0749983490606
985100	"2004-11-10"	7	9.8	10.0749983490606
985100	"2004-11-10"	8	9.8	10.0749983490606
985100	"2004-11-10"	9	9.8	10.0749983490606
985100	"2004-11-10"	10	9.8	10.0749983490606
985100	"2004-11-10"	11	9.8	10.0749983490606
985100	"2004-11-10"	12	9.8	10.0749983490606
985100	"2004-11-10"	13	9.8	10.0749983490606
985100	"2004-11-10"	14	9.8	10.0749983490606
985100	"2004-11-10"	15	9.8	10.0749983490606
985100	"2004-11-10"	16	9.8	10.0749983490606
985100	"2004-11-10"	17	9.8	10.0749983490606
985100	"2004-11-10"	18	9.8	NA
985100	"2004-11-10"	19	9.8	NA
985100	"2004-11-10"	19.1	9.8	NA
985100	"2005-02-11"	0	1.4	NA
985100	"2005-02-11"	1	2	NA
985100	"2005-02-11"	2	2.1	NA
985100	"2005-02-11"	3	2.1	NA
985100	"2005-02-11"	4	2.2	NA
985100	"2005-02-11"	5	2.2	NA
985100	"2005-02-11"	6	2.3	NA
985100	"2005-02-11"	7	2.3	NA
985100	"2005-02-11"	8	2.3	NA
985100	"2005-02-11"	9	2.4	NA
985100	"2005-02-11"	10	2.4	NA
985100	"2005-02-11"	11	2.4	NA
985100	"2005-02-11"	12	2.5	NA
985100	"2005-02-11"	13	2.5	NA
985100	"2005-02-11"	14	2.7	NA
985100	"2005-02-11"	15	2.8	NA
985100	"2005-02-11"	16	3	NA
985100	"2005-02-11"	17	3.3	NA
985100	"2005-02-11"	18	3.3	NA
985100	"2005-02-11"	18.3	3.3	NA
985100	"2005-04-13"	0	8.7	9.73017604835033
985100	"2005-04-13"	1	8.4	9.73017604835033
985100	"2005-04-13"	2	8.3	9.73017604835028
985100	"2005-04-13"	3	8.3	9.73017604806541
985100	"2005-04-13"	4	8.1	9.730175922985
985100	"2005-04-13"	5	7.8	9.73011769531175
985100	"2005-04-13"	6	7.6	9.72912125206432
985100	"2005-04-13"	7	7.1	9.72684687028469
985100	"2005-04-13"	8	5.6	9.70581702301221
985100	"2005-04-13"	9	4.8	9.64855225928036
985100	"2005-04-13"	10	4.2	8.49746290896525
985100	"2005-04-13"	11	3.9	6.99335096481962
985100	"2005-04-13"	12	3.8	6.57004733873069
985100	"2005-04-13"	13	3.7	6.50093485659969
985100	"2005-04-13"	14	3.8	6.46622979133919
985100	"2005-04-13"	15	3.8	6.3663342417813
985100	"2005-04-13"	16	3.9	6.2569192840609
985100	"2005-04-13"	17	3.9	6.17930491223985
985100	"2005-04-13"	18	4.1	6.17930491223985
985100	"2005-04-13"	19	4.2	NA
985100	"2005-04-13"	19.7	4.5	NA
985100	"2005-05-02"	0	9.7	10.1978607295843
985100	"2005-05-02"	1	9.7	10.1978607295843
985100	"2005-05-02"	2	9.6	10.1978607295843
985100	"2005-05-02"	3	9.6	10.1978607295843
985100	"2005-05-02"	4	9.5	10.1978607295608
985100	"2005-05-02"	5	9.4	10.1978607228203
985100	"2005-05-02"	6	9.3	10.1978606845268
985100	"2005-05-02"	7	9.2	10.1978344144192
985100	"2005-05-02"	7.5	9	10.1978189599457
985100	"2005-05-02"	8	8.8	10.1978150012182
985100	"2005-05-02"	8.5	7.8	10.1977151235514
985100	"2005-05-02"	9	7	10.1968100172503
985100	"2005-05-02"	9.5	5.8	10.1962140993608
985100	"2005-05-02"	10	5.2	10.1962140993608
985100	"2005-05-02"	10.5	5	10.1855562109285
985100	"2005-05-02"	11	4.4	10.1587562668071
985100	"2005-05-02"	11.5	4.3	10.1374159725248
985100	"2005-05-02"	12	4.2	10.1374159725248
985100	"2005-05-02"	12.5	4.2	10.1374159725248
985100	"2005-05-02"	13	4.2	10.1374159725248
985100	"2005-05-02"	13.5	4.2	9.87598721203275
985100	"2005-05-02"	14	4.3	7.92428490834553
985100	"2005-05-02"	15	4.4	6.49157404011407
985100	"2005-05-02"	16	4.4	6.38538240256424
985100	"2005-05-02"	17	4.6	6.37114892684333
985100	"2005-05-02"	18	4.7	NA
985100	"2005-05-02"	19	5.1	NA
985100	"2005-05-02"	19.4	5.2	NA
985100	"2005-05-13"	0	12.7	13.431370812379
985100	"2005-05-13"	1	12.6	13.4313708123575
985100	"2005-05-13"	2	12.6	13.4313708021122
985100	"2005-05-13"	3	12.6	13.4313661658045
985100	"2005-05-13"	4	12.6	13.4313596931091
985100	"2005-05-13"	5	12.5	13.430864440495
985100	"2005-05-13"	5.5	12.5	13.4305362474313
985100	"2005-05-13"	6	12.4	13.4305362474313
985100	"2005-05-13"	6.5	12.1	13.4111058049948
985100	"2005-05-13"	7	11.2	13.3855123530085
985100	"2005-05-13"	7.5	9.6	13.3855123530085
985100	"2005-05-13"	8	8.8	13.187942605838
985100	"2005-05-13"	8.5	8.2	11.8069127197572
985100	"2005-05-13"	9	7.5	10.5638172348368
985100	"2005-05-13"	9.5	6.7	10.4555364878473
985100	"2005-05-13"	10	5.9	10.3737237821307
985100	"2005-05-13"	10.5	5	10.3433190137147
985100	"2005-05-13"	11	4.5	10.3137834893545
985100	"2005-05-13"	11.5	4.3	10.2855725008282
985100	"2005-05-13"	12	4.2	10.2433392031109
985100	"2005-05-13"	12.5	4.1	10.145924112279
985100	"2005-05-13"	13	4.1	9.97721587018192
985100	"2005-05-13"	14	4	9.28234241335391
985100	"2005-05-13"	15	4	7.81500784863832
985100	"2005-05-13"	16	4	6.78800911138671
985100	"2005-05-13"	17	4.1	6.47090362696832
985100	"2005-05-13"	18	4.1	6.47090362696832
985100	"2005-05-13"	19	4.1	NA
985100	"2005-05-13"	19.1	4.1	NA
985100	"2005-05-26"	0	18.6	18.6061134759696
985100	"2005-05-26"	1	18.6	18.6060859236664
985100	"2005-05-26"	2	18.5	18.6055512771611
985100	"2005-05-26"	3	18.4	18.5892757145914
985100	"2005-05-26"	3.5	18.2	18.3947609420904
985100	"2005-05-26"	4	16.3	17.7733383174815
985100	"2005-05-26"	4.5	15.3	17.1519156928726
985100	"2005-05-26"	5	14.4	16.4183257694246
985100	"2005-05-26"	5.5	14.3	15.6413980359954
985100	"2005-05-26"	6	13.1	14.8644703025661
985100	"2005-05-26"	6.5	12.5	14.522995380622
985100	"2005-05-26"	7	12.2	14.2554344259119
985100	"2005-05-26"	7.5	11.7	14.0776072346539
985100	"2005-05-26"	8	10.8	13.8088461258719
985100	"2005-05-26"	8.5	9.7	13.3696001877743
985100	"2005-05-26"	9	8.4	12.7749167269022
985100	"2005-05-26"	9.5	7.3	11.9005418339737
985100	"2005-05-26"	10	6.8	11.1724302037812
985100	"2005-05-26"	10.5	6.2	10.7284005183989
985100	"2005-05-26"	11	5.2	10.411954075071
985100	"2005-05-26"	11.5	5.1	10.2899162961216
985100	"2005-05-26"	12	4.5	10.1633958918324
985100	"2005-05-26"	13	4.1	9.8319681008745
985100	"2005-05-26"	14	4.1	9.24241344519127
985100	"2005-05-26"	15	4.1	8.15888308821168
985100	"2005-05-26"	16	4.2	7.15609279035925
985100	"2005-05-26"	17	4.2	6.64437226222698
985100	"2005-05-26"	18	4.3	6.64437226222698
985100	"2005-05-26"	19	4.4	NA
985100	"2005-05-26"	19.2	4.4	NA
985100	"2005-06-09"	0	25.3	24.8663314660896
985100	"2005-06-09"	1	23.9	24.8663118474566
985100	"2005-06-09"	1.5	23.7	24.8645681401135
985100	"2005-06-09"	2	23.6	24.8619794980992
985100	"2005-06-09"	2.5	23.4	24.7178152136771
985100	"2005-06-09"	3	22.6	23.8554585405117
985100	"2005-06-09"	3.5	22	22.9931018673463
985100	"2005-06-09"	4	21.5	22.0318503782424
985100	"2005-06-09"	4.5	20.3	20.9538916101792
985100	"2005-06-09"	5	19.4	19.875932842116
985100	"2005-06-09"	5.5	17.7	18.9262339558698
985100	"2005-06-09"	6	14	18.1073051910386
985100	"2005-06-09"	6.5	12.9	16.6073262981858
985100	"2005-06-09"	7	11.8	15.1943551287081
985100	"2005-06-09"	7.5	11.3	14.5613366600909
985100	"2005-06-09"	8	10.7	13.9521979953577
985100	"2005-06-09"	8.5	9.8	13.3878296913446
985100	"2005-06-09"	9	8.9	12.7804049042605
985100	"2005-06-09"	9.5	7.1	12.0955050700028
985100	"2005-06-09"	10	6.3	11.4727086277468
985100	"2005-06-09"	10.5	5.6	10.9705333999305
985100	"2005-06-09"	11	5.4	10.58979830261
985100	"2005-06-09"	11.5	5.2	10.3941111253102
985100	"2005-06-09"	12	4.5	10.1999173846477
985100	"2005-06-09"	13	4.2	9.80054617571331
985100	"2005-06-09"	14	4.2	9.25610341136383
985100	"2005-06-09"	15	4.2	8.3097471625911
985100	"2005-06-09"	16	4.2	7.36549678289353
985100	"2005-06-09"	17	4.2	6.81491729868245
985100	"2005-06-09"	18	4.2	6.81491729868245
985100	"2005-06-09"	19	4.3	NA
985100	"2005-06-09"	19.4	4.3	NA
985100	"2005-06-23"	0	25.9	25.2477714992948
985100	"2005-06-23"	1	25.8	25.2477693775489
985100	"2005-06-23"	2	25.8	25.247600557713
985100	"2005-06-23"	2.5	25.7	25.2473382513276
985100	"2005-06-23"	3	25.5	25.2416272806044
985100	"2005-06-23"	3.5	24.8	25.2201209643846
985100	"2005-06-23"	4	23.2	25.1986146481648
985100	"2005-06-23"	4.5	22.2	23.6912006688039
985100	"2005-06-23"	5	20.1	21.5273161918956
985100	"2005-06-23"	5.5	17	19.3634317149872
985100	"2005-06-23"	6	15.8	17.5430966820021
985100	"2005-06-23"	6.5	13.6	15.9211524788612
985100	"2005-06-23"	7	11.7	15.0001402296998
985100	"2005-06-23"	7.5	11.1	14.1694507959434
985100	"2005-06-23"	8	9.9	13.5081004843418
985100	"2005-06-23"	8.5	8.5	12.862691529576
985100	"2005-06-23"	9	7.6	12.2459671603772
985100	"2005-06-23"	9.5	6.9	11.6677377674654
985100	"2005-06-23"	10	6.3	11.1642758009357
985100	"2005-06-23"	10.5	6	10.7633180281813
985100	"2005-06-23"	11	5.4	10.5185539928186
985100	"2005-06-23"	12	4.8	10.0476476351473
985100	"2005-06-23"	13	4.4	9.55931623214147
985100	"2005-06-23"	14	4.4	8.87942059082707
985100	"2005-06-23"	15	4.3	7.9643780791915
985100	"2005-06-23"	16	4.3	7.19630681925677
985100	"2005-06-23"	17	4.4	7.00271221416472
985100	"2005-06-23"	18	4.4	NA
985100	"2005-06-23"	19	4.4	NA
985100	"2005-06-23"	19.4	4.4	NA
985100	"2005-07-07"	0	24.4	26.2187392256162
985100	"2005-07-07"	1	23.9	26.2187392145907
985100	"2005-07-07"	2	23.8	26.2187385237533
985100	"2005-07-07"	3	23.7	26.2187186093488
985100	"2005-07-07"	3.5	23.6	26.2167140849752
985100	"2005-07-07"	4	23.5	26.2115094093415
985100	"2005-07-07"	4.5	22.2	26.2063047337078
985100	"2005-07-07"	5	21.3	26.2034534295903
985100	"2005-07-07"	5.5	19.1	26.2034534295903
985100	"2005-07-07"	6	15.5	21.5200097043517
985100	"2005-07-07"	6.5	13.9	16.8526057265418
985100	"2005-07-07"	7	12.6	15.5448618713422
985100	"2005-07-07"	7.5	9.3	14.4279364446473
985100	"2005-07-07"	8	8.2	13.6687614382537
985100	"2005-07-07"	8.5	7.3	12.9716898598707
985100	"2005-07-07"	9	6	12.386366052591
985100	"2005-07-07"	10	5.4	11.3376721351854
985100	"2005-07-07"	11	5.2	10.6539466285339
985100	"2005-07-07"	12	5	10.1152867166193
985100	"2005-07-07"	13	4.6	9.60515910677694
985100	"2005-07-07"	14	4.4	8.97212538724639
985100	"2005-07-07"	15	4.4	8.15061950662535
985100	"2005-07-07"	16	4.4	7.40388245137861
985100	"2005-07-07"	17	4.4	7.21215306419272
985100	"2005-07-07"	18	4.4	NA
985100	"2005-07-07"	19	4.4	NA
985100	"2005-07-07"	19.4	4.5	NA
985100	"2005-07-22"	0	27.6	28.4605795290382
985100	"2005-07-22"	1	26.1	28.4605795235154
985100	"2005-07-22"	2	25.6	28.4605792759701
985100	"2005-07-22"	3	25.3	28.4605664465467
985100	"2005-07-22"	4	23.6	28.4544027742578
985100	"2005-07-22"	4.5	21.6	28.4498808724977
985100	"2005-07-22"	5	18.9	28.4473491793436
985100	"2005-07-22"	5.5	16.7	28.4473491793436
985100	"2005-07-22"	6	14.7	23.2416762116754
985100	"2005-07-22"	6.5	12.9	17.9673419153254
985100	"2005-07-22"	7	10.9	16.2386175732977
985100	"2005-07-22"	8	8.3	13.9193847042054
985100	"2005-07-22"	9	6.8	12.5345853604521
985100	"2005-07-22"	10	6	11.4646199254212
985100	"2005-07-22"	11	5.4	10.7550972287499
985100	"2005-07-22"	12	5.2	10.1815412394172
985100	"2005-07-22"	13	4.8	9.65694255140586
985100	"2005-07-22"	14	4.7	9.0459638184697
985100	"2005-07-22"	15	4.7	8.28595006937691
985100	"2005-07-22"	16	4.7	7.59540779397282
985100	"2005-07-22"	17	4.7	7.41783294180066
985100	"2005-07-22"	18	4.7	NA
985100	"2005-07-22"	18.8	4.8	NA
985100	"2005-08-05"	0	27.2	26.5598661708874
985100	"2005-08-05"	1	26.5	26.5598661708056
985100	"2005-08-05"	2	26	26.5598661449603
985100	"2005-08-05"	3	25.6	26.5598658817368
985100	"2005-08-05"	3.5	25	26.5598420627553
985100	"2005-08-05"	4	24.7	26.5598182437738
985100	"2005-08-05"	4.5	23.2	26.5563225732685
985100	"2005-08-05"	5	21.4	26.5476936628013
985100	"2005-08-05"	5.5	19.9	26.5390647523342
985100	"2005-08-05"	6	17.9	26.5351650943532
985100	"2005-08-05"	7	13.5	20.0770090079479
985100	"2005-08-05"	8	10.3	14.2514851126476
985100	"2005-08-05"	9	7.5	12.6314404342533
985100	"2005-08-05"	10	6	11.5816296360763
985100	"2005-08-05"	11	5	10.8784729166797
985100	"2005-08-05"	12	4.8	10.2777321441421
985100	"2005-08-05"	13	4.8	9.73932801143386
985100	"2005-08-05"	14	4.8	9.15582743263271
985100	"2005-08-05"	15	4.8	8.46722777066283
985100	"2005-08-05"	16	4.8	7.81560428344204
985100	"2005-08-05"	17	4.8	7.64630952548287
985100	"2005-08-05"	18	4.8	NA
985100	"2005-08-05"	19	4.8	NA
985100	"2005-08-05"	19.3	4.8	NA
985100	"2005-08-17"	0	26.2	26.368881654354
985100	"2005-08-17"	1	25.6	26.3688816543185
985100	"2005-08-17"	2	25.4	26.3688816434635
985100	"2005-08-17"	2.5	25.2	26.368881614565
985100	"2005-08-17"	3	25	26.3688815856665
985100	"2005-08-17"	3.5	24.8	26.3688686998608
985100	"2005-08-17"	4	24.6	26.3688554632356
985100	"2005-08-17"	4.5	24.3	26.3664605777546
985100	"2005-08-17"	5	23.5	26.3601790338196
985100	"2005-08-17"	5.5	22.3	26.3538974898846
985100	"2005-08-17"	6	19.8	26.3509770858544
985100	"2005-08-17"	6.5	16.6	26.3509770858544
985100	"2005-08-17"	7	14.1	20.3452434139769
985100	"2005-08-17"	7.5	12.4	15.9166022336634
985100	"2005-08-17"	8	10.7	14.5333397595726
985100	"2005-08-17"	8.5	9.6	13.4050227327371
985100	"2005-08-17"	9	8.6	12.7354498750465
985100	"2005-08-17"	9.5	8	12.1293240056715
985100	"2005-08-17"	10	7.3	11.6464289701772
985100	"2005-08-17"	10.5	6.4	11.2357636935038
985100	"2005-08-17"	11	5.8	10.9351606061482
985100	"2005-08-17"	12	5.2	10.3274028828004
985100	"2005-08-17"	13	4.9	9.78557614651619
985100	"2005-08-17"	14	4.8	9.21510943397002
985100	"2005-08-17"	15	4.7	8.56671691810208
985100	"2005-08-17"	16	4.7	7.96887427226967
985100	"2005-08-17"	17	4.7	7.81409004301868
985100	"2005-08-17"	18	4.8	NA
985100	"2005-08-17"	18.8	4.8	NA
985100	"2005-09-01"	0	24.1	23.8499397413132
985100	"2005-09-01"	1	24.1	23.8499397408523
985100	"2005-09-01"	2	24.1	23.8499397381085
985100	"2005-09-01"	3	24	23.8499381476671
985100	"2005-09-01"	4	23.9	23.8497696100249
985100	"2005-09-01"	4.5	23.8	23.8496316916174
985100	"2005-09-01"	5	23.5	23.8495371265928
985100	"2005-09-01"	5.5	22.4	23.8495371265928
985100	"2005-09-01"	6	21.3	23.8242785521626
985100	"2005-09-01"	6.5	19.4	23.7929463525792
985100	"2005-09-01"	7	16	23.7929463525792
985100	"2005-09-01"	7.5	13.5	22.3626364466768
985100	"2005-09-01"	8	11.4	17.4675511283824
985100	"2005-09-01"	8.5	9.7	13.9783901253032
985100	"2005-09-01"	9	8.7	13.0190235892648
985100	"2005-09-01"	10	6.7	11.7081271706029
985100	"2005-09-01"	11	5.9	11.0014549731801
985100	"2005-09-01"	12	5.4	10.4089110327955
985100	"2005-09-01"	13	5	9.87572639839913
985100	"2005-09-01"	14	4.7	9.33475456306714
985100	"2005-09-01"	15	4.7	8.74862587518057
985100	"2005-09-01"	16	4.7	8.19724011114757
985100	"2005-09-01"	17	4.7	8.05360583849161
985100	"2005-09-01"	18	4.7	NA
985100	"2005-09-01"	18.6	4.7	NA
985100	"2005-09-29"	0	18.7	19.386687282981
985100	"2005-09-29"	1	18.5	19.386687282981
985100	"2005-09-29"	2	18.5	19.3866872829758
985100	"2005-09-29"	3	18.3	19.3866872815334
985100	"2005-09-29"	4	18.1	19.3866872710204
985100	"2005-09-29"	5	17.7	19.3866813645822
985100	"2005-09-29"	6	17.2	19.3862932487844
985100	"2005-09-29"	7	15.7	19.3858363443215
985100	"2005-09-29"	8	12.7	19.3483936345223
985100	"2005-09-29"	9	8	19.3155976358505
985100	"2005-09-29"	10	7	14.259491820952
985100	"2005-09-29"	11	6	11.2449096435238
985100	"2005-09-29"	12	5.3	10.4368429593042
985100	"2005-09-29"	13	4.9	10.0138199753955
985100	"2005-09-29"	14	4.9	9.62228929246511
985100	"2005-09-29"	15	4.9	9.16909695946879
985100	"2005-09-29"	16	4.9	8.67533351675474
985100	"2005-09-29"	17	4.9	8.54375167327304
985100	"2005-09-29"	18	4.8	NA
985100	"2005-09-29"	19	4.8	NA
985100	"2005-11-04"	0	10.8	11.6105774484137
985100	"2005-11-04"	1	10.7	11.6105774484137
985100	"2005-11-04"	2	10.7	11.6105774484137
985100	"2005-11-04"	3	10.6	11.6105774484137
985100	"2005-11-04"	4	10.6	11.6105774484137
985100	"2005-11-04"	5	10.6	11.6105774484137
985100	"2005-11-04"	6	10.5	11.6105774484137
985100	"2005-11-04"	7	10.5	11.6105774484137
985100	"2005-11-04"	8	10.3	11.6105774484137
985100	"2005-11-04"	9	10.1	11.6105774484137
985100	"2005-11-04"	10	9.9	11.6105774484137
985100	"2005-11-04"	11	7.4	11.6105774484137
985100	"2005-11-04"	12	6.3	11.6105774484137
985100	"2005-11-04"	13	5.6	11.6105774484137
985100	"2005-11-04"	14	5.3	11.6105774484137
985100	"2005-11-04"	15	5.2	11.6105774484137
985100	"2005-11-04"	16	5.2	11.6105774484137
985100	"2005-11-04"	17	5.2	11.6105774484137
985100	"2005-11-04"	18	5.3	NA
985100	"2005-11-04"	18.5	5.3	NA
985100	"2006-03-01"	0	2.4	NA
985100	"2006-03-01"	1	3.9	NA
985100	"2006-03-01"	2	4	NA
985100	"2006-03-01"	3	4	NA
985100	"2006-03-01"	4	4	NA
985100	"2006-03-01"	5	4	NA
985100	"2006-03-01"	6	3.9	NA
985100	"2006-03-01"	7	3.9	NA
985100	"2006-03-01"	8	3.7	NA
985100	"2006-03-01"	9	3.7	NA
985100	"2006-03-01"	10	3.7	NA
985100	"2006-03-01"	11	3.7	NA
985100	"2006-03-01"	12	3.6	NA
985100	"2006-03-01"	13	3.6	NA
985100	"2006-03-01"	14	3.6	NA
985100	"2006-03-01"	14.5	3.7	NA
985100	"2006-03-01"	15	3.8	NA
985100	"2006-03-01"	16	4	NA
985100	"2006-03-01"	17	4.1	NA
985100	"2006-03-01"	17.2	4.1	NA
985100	"2006-04-21"	0	12.7	11.7058949018508
985100	"2006-04-21"	1	12.7	11.7058949016576
985100	"2006-04-21"	2	12.6	11.705894821834
985100	"2006-04-21"	3	12.6	11.7058602615405
985100	"2006-04-21"	4	12.5	11.7052924272899
985100	"2006-04-21"	5	12.4	11.6980205179515
985100	"2006-04-21"	6	12.1	11.6831044485292
985100	"2006-04-21"	7	11.6	11.3159817577859
985100	"2006-04-21"	8	10	9.63939515230976
985100	"2006-04-21"	9	8.1	8.30883428380011
985100	"2006-04-21"	10	7	8.06374291435494
985100	"2006-04-21"	11	6.6	8.03254858731265
985100	"2006-04-21"	12	6.4	8.01453495431926
985100	"2006-04-21"	13	6.3	7.99890792463758
985100	"2006-04-21"	14	6.2	7.97425033597478
985100	"2006-04-21"	15	6.2	7.92390224637974
985100	"2006-04-21"	16	6.2	7.66813865435934
985100	"2006-04-21"	17	6.2	7.54088912286775
985100	"2006-04-21"	18	6.1	NA
985100	"2006-04-21"	19	6.1	NA
985100	"2006-04-21"	19.2	6.1	NA
985100	"2006-05-08"	0	14.9	14.8903161280519
985100	"2006-05-08"	1	14.9	14.8903158921134
985100	"2006-05-08"	2	14.8	14.8902127751658
985100	"2006-05-08"	3	14.7	14.8878359751462
985100	"2006-05-08"	4	14	14.8571058290681
985100	"2006-05-08"	5	13.7	14.8013674192348
985100	"2006-05-08"	6	12.9	13.8227901302088
985100	"2006-05-08"	7	12.2	12.5048263894941
985100	"2006-05-08"	8	11.5	12.2982633822125
985100	"2006-05-08"	9	9.5	12.2268369828276
985100	"2006-05-08"	10	8.6	12.126844665582
985100	"2006-05-08"	11	6.7	11.7418934972449
985100	"2006-05-08"	12	6.5	9.4936670015296
985100	"2006-05-08"	13	6.4	8.39741981725144
985100	"2006-05-08"	14	6.3	8.01299730824704
985100	"2006-05-08"	15	6.2	7.93278262870297
985100	"2006-05-08"	16	6.2	7.77133968875096
985100	"2006-05-08"	17	6.2	7.68932518136417
985100	"2006-05-08"	18	6.2	NA
985100	"2006-05-08"	18.9	6.2	NA
985100	"2006-05-18"	0	14.3	14.3563423312836
985100	"2006-05-18"	1	14.3	14.3563423312836
985100	"2006-05-18"	2	14.3	14.3563423312836
985100	"2006-05-18"	3	14.3	14.3563423312836
985100	"2006-05-18"	4	14.2	14.3563423312203
985100	"2006-05-18"	5	14.2	14.3563423020411
985100	"2006-05-18"	6	14.1	14.3563284677104
985100	"2006-05-18"	6.5	13.3	14.3563167208813
985100	"2006-05-18"	7	12.9	14.3563102708741
985100	"2006-05-18"	7.5	12.9	14.3563102708741
985100	"2006-05-18"	8	12.8	14.3553393732198
985100	"2006-05-18"	8.5	12.6	14.3547354048425
985100	"2006-05-18"	9	12.1	14.3547354048425
985100	"2006-05-18"	9.5	10.8	14.3286811406298
985100	"2006-05-18"	10	9.8	14.2915436042152
985100	"2006-05-18"	10.5	8.6	14.2861474071668
985100	"2006-05-18"	11	7.3	14.2861474071666
985100	"2006-05-18"	12	6.8	10.9470709892947
985100	"2006-05-18"	13	6.5	9.15039221561248
985100	"2006-05-18"	14	6.3	8.30303879950018
985100	"2006-05-18"	15	6.3	8.02834705953286
985100	"2006-05-18"	16	6.2	7.84068782459594
985100	"2006-05-18"	17	6.2	7.76255850830782
985100	"2006-05-18"	18	6.2	NA
985100	"2006-05-18"	19	6.2	NA
985100	"2006-05-18"	19.3	6.2	NA
985100	"2006-06-02"	0	24.7	24.5869596695679
985100	"2006-06-02"	1	24.3	24.5868753655869
985100	"2006-06-02"	2	23	24.5701070218557
985100	"2006-06-02"	3	20.8	21.6281728909027
985100	"2006-06-02"	4	17.6	18.8125516163231
985100	"2006-06-02"	5	16.1	17.4695947774993
985100	"2006-06-02"	6	14.6	15.6426233096012
985100	"2006-06-02"	7	14	15.300796397608
985100	"2006-06-02"	8	13.1	15.0617606112568
985100	"2006-06-02"	9	11.5	14.9029050104092
985100	"2006-06-02"	10	10	14.6784825325348
985100	"2006-06-02"	11	8.3	13.9969729043599
985100	"2006-06-02"	12	7.2	11.1890302144165
985100	"2006-06-02"	13	6.7	9.42268286901221
985100	"2006-06-02"	14	6.6	8.4293756922387
985100	"2006-06-02"	15	6.4	8.12031378521071
985100	"2006-06-02"	16	6.3	7.91719485406043
985100	"2006-06-02"	17	6.3	7.83025877758526
985100	"2006-06-02"	18	6.2	NA
985100	"2006-06-02"	18.3	6.3	NA
985100	"2006-06-29"	0	24.5	24.0608908748816
985100	"2006-06-29"	1	22.9	24.0608908676448
985100	"2006-06-29"	2	22.5	24.0608908426923
985100	"2006-06-29"	3	22.3	24.0608772095426
985100	"2006-06-29"	3.5	22.3	24.0608717513699
985100	"2006-06-29"	4	22.1	24.0608717513699
985100	"2006-06-29"	4.5	21.7	24.0554953211499
985100	"2006-06-29"	5	21.1	24.0488697773593
985100	"2006-06-29"	5.5	20.2	24.0488697773593
985100	"2006-06-29"	6	17.7	22.0334972519774
985100	"2006-06-29"	6.5	15.6	17.6778237708959
