"WBIC"	"DATETIME"	"DEPTH"	"WTEMP"	"WTEMP_MOD"
804600	"2004-02-17"	8	2.8	NA
804600	"2004-02-17"	9	2.9	NA
804600	"2004-02-17"	10	3	NA
804600	"2004-02-17"	11	3.1	NA
804600	"2004-02-17"	12	3.1	NA
804600	"2004-02-17"	13	3.2	NA
804600	"2004-02-17"	14	3.3	NA
804600	"2004-02-17"	15	3.3	NA
804600	"2004-02-17"	16	3.3	NA
804600	"2004-02-17"	17	3.3	NA
804600	"2004-02-17"	18	3.4	NA
804600	"2004-02-17"	18.5	3.4	NA
804600	"2004-03-31"	0	6.1	7.0534643466301
804600	"2004-03-31"	1	6.1	7.0534643466301
804600	"2004-03-31"	2	6.1	7.0534643466301
804600	"2004-03-31"	3	6.1	7.0534643466301
804600	"2004-03-31"	4	6.1	7.0534643466301
804600	"2004-03-31"	5	6.1	7.0534643466301
804600	"2004-03-31"	6	6.1	7.0534643466301
804600	"2004-03-31"	7	6.1	7.0534643466301
804600	"2004-03-31"	8	6.1	7.0534643466301
804600	"2004-03-31"	9	6.1	7.0534643466301
804600	"2004-03-31"	10	6.1	7.0534643466301
804600	"2004-03-31"	11	6.1	7.0534643466301
804600	"2004-03-31"	12	6.1	7.0534643466301
804600	"2004-03-31"	13	6.1	7.0534643466301
804600	"2004-03-31"	14	6	7.0534643466301
804600	"2004-03-31"	15	6	7.0534643466301
804600	"2004-03-31"	16	6	7.0534643466301
804600	"2004-03-31"	17	6	7.0534643466301
804600	"2004-03-31"	18	6	7.0534643466301
804600	"2004-03-31"	19	6	7.0534643466301
804600	"2004-03-31"	20	6	7.0534643466301
804600	"2004-03-31"	21	6	7.0534643466301
804600	"2004-03-31"	21.5	6	7.0534643466301
804600	"2004-04-13"	0	7.8	8.08997684910881
804600	"2004-04-13"	1	7.8	8.08997684910881
804600	"2004-04-13"	2	7.8	8.08997684910881
804600	"2004-04-13"	3	7.8	8.08997684910881
804600	"2004-04-13"	4	7.8	8.08997684910881
804600	"2004-04-13"	5	7.8	8.08997684910881
804600	"2004-04-13"	6	7.8	8.08997684910881
804600	"2004-04-13"	7	7.8	8.08997684910881
804600	"2004-04-13"	8	7.8	8.08997684910881
804600	"2004-04-13"	9	7.8	8.08997684910881
804600	"2004-04-13"	10	7.8	8.08997684910881
804600	"2004-04-13"	11	7.7	8.08997684910881
804600	"2004-04-13"	12	7.7	8.08997684910881
804600	"2004-04-13"	13	7.6	8.08997684910881
804600	"2004-04-13"	14	7.6	8.08997684910881
804600	"2004-04-13"	15	7.6	8.08997684910881
804600	"2004-04-13"	16	7.6	8.08997684910881
804600	"2004-04-13"	17	7.6	8.08997684910881
804600	"2004-04-13"	18	7.6	8.08997684910881
804600	"2004-04-13"	19	7.5	8.08997684910881
804600	"2004-04-13"	20	7.5	8.08997684910881
804600	"2004-04-13"	20.5	7.5	8.08997684910881
804600	"2004-04-29"	0	11.6	12.5898774535802
804600	"2004-04-29"	1	11.6	12.5898774535802
804600	"2004-04-29"	2	11.6	12.5898774535802
804600	"2004-04-29"	3	11.6	12.5898774535802
804600	"2004-04-29"	4	11.6	12.5898774490283
804600	"2004-04-29"	5	11.6	12.5898754898056
804600	"2004-04-29"	6	11.6	12.5898717874909
804600	"2004-04-29"	7	11.6	12.5877982415978
804600	"2004-04-29"	8	11.6	12.5845472236965
804600	"2004-04-29"	9	11.6	12.5762995331657
804600	"2004-04-29"	10	11.6	11.6604343785552
804600	"2004-04-29"	11	11.5	11.6340955575782
804600	"2004-04-29"	12	11.5	11.5820446537657
804600	"2004-04-29"	13	11.5	10.104171229247
804600	"2004-04-29"	14	11.5	9.19381970221796
804600	"2004-04-29"	15	11.5	9.13364024721379
804600	"2004-04-29"	16	11.5	9.12487812569072
804600	"2004-04-29"	17	11.5	9.12473609579122
804600	"2004-04-29"	18	11.5	9.12471546773306
804600	"2004-04-29"	19	11.5	9.12471531855888
804600	"2004-04-29"	20	11.5	9.12471530173959
804600	"2004-04-29"	21	11.5	9.1247152811694
804600	"2004-04-29"	21.5	11.5	9.1247152811694
804600	"2004-05-11"	0	15.1	18.6139916155727
804600	"2004-05-11"	1	15	18.4414768324543
804600	"2004-05-11"	2	14.7	15.223733191313
804600	"2004-05-11"	3	13.9	13.9727575087107
804600	"2004-05-11"	4	12.8	13.7603591663042
804600	"2004-05-11"	5	12.6	13.6087711143089
804600	"2004-05-11"	6	12.5	13.4441027818147
804600	"2004-05-11"	7	12.5	13.182243601608
804600	"2004-05-11"	8	12.5	12.8861513866745
804600	"2004-05-11"	9	12.4	12.6870829889702
804600	"2004-05-11"	10	12.4	12.3641192102798
804600	"2004-05-11"	11	12.3	11.8288311373767
804600	"2004-05-11"	12	12.2	11.2141799043146
804600	"2004-05-11"	13	12.2	10.308093653014
804600	"2004-05-11"	14	12.2	9.3329496418478
804600	"2004-05-11"	15	12.2	9.18697497396924
804600	"2004-05-11"	16	12.2	9.1429549961233
804600	"2004-05-11"	17	12.2	9.13318103405304
804600	"2004-05-11"	18	12.1	9.12700583788987
804600	"2004-05-11"	19	12.1	9.1249826229942
804600	"2004-05-11"	20	12.1	9.12471931246833
804600	"2004-05-11"	21	12.1	9.12471528663489
804600	"2004-05-11"	21.3	12.1	9.12471528663489
804600	"2004-05-27"	0	16.9	19.1960847030309
804600	"2004-05-27"	1	16.8	19.1960633444818
804600	"2004-05-27"	2	16.8	19.1956500782231
804600	"2004-05-27"	3	16.8	19.1717640297842
804600	"2004-05-27"	4	16.7	19.1426381589353
804600	"2004-05-27"	5	16.7	16.5344300881723
804600	"2004-05-27"	6	16.7	13.5139224644034
804600	"2004-05-27"	7	16.6	13.1671878282634
804600	"2004-05-27"	8	16.4	12.9675058134167
804600	"2004-05-27"	9	15.8	12.7236438323859
804600	"2004-05-27"	10	15.2	12.3968503398282
804600	"2004-05-27"	11	14.6	11.924939271634
804600	"2004-05-27"	12	13.8	11.2139750178657
804600	"2004-05-27"	13	13.5	10.249955895385
804600	"2004-05-27"	14	13.2	9.51149265786581
804600	"2004-05-27"	15	13	9.3095632879268
804600	"2004-05-27"	16	12.8	9.20948761572917
804600	"2004-05-27"	17	12.8	9.17494072769715
804600	"2004-05-27"	18	12.7	9.14906968400519
804600	"2004-05-27"	19	12.6	9.13573661811862
804600	"2004-05-27"	20	12.6	9.13049443503124
804600	"2004-05-27"	21	12.6	9.12687807055333
804600	"2004-05-27"	21.5	12.6	9.12687807055333
804600	"2004-06-08"	0	20.9	23.92662512123
804600	"2004-06-08"	1	20.8	23.8851421826155
804600	"2004-06-08"	2	20.8	23.2010814996467
804600	"2004-06-08"	3	20.7	18.9954386313564
804600	"2004-06-08"	4	20.6	18.0426810192808
804600	"2004-06-08"	5	18.6	17.518301367995
804600	"2004-06-08"	6	17.6	16.5211046144357
804600	"2004-06-08"	7	17.4	14.2507098678377
804600	"2004-06-08"	8	17.2	12.9585014638432
804600	"2004-06-08"	9	16.9	12.6664526856973
804600	"2004-06-08"	10	16.4	12.4147616758825
804600	"2004-06-08"	11	15.8	11.9906240545302
804600	"2004-06-08"	12	14.8	11.3180124686852
804600	"2004-06-08"	13	14	10.2767406999614
804600	"2004-06-08"	14	13.6	9.60821509482063
804600	"2004-06-08"	15	13.1	9.40117007023789
804600	"2004-06-08"	16	13	9.27182523327526
804600	"2004-06-08"	17	12.9	9.21636951621039
804600	"2004-06-08"	18	12.9	9.17026770502059
804600	"2004-06-08"	19	12.8	9.14596922936406
804600	"2004-06-08"	20	12.8	9.13658880175879
804600	"2004-06-08"	21	12.8	9.13009266009221
804600	"2004-06-08"	22	12.8	NA
804600	"2004-06-08"	22.2	12.8	NA
804600	"2004-06-22"	0	21	20.8880261464511
804600	"2004-06-22"	1	21	20.8880248840485
804600	"2004-06-22"	2	20.9	20.8879665574414
804600	"2004-06-22"	3	20.8	20.8875447156415
804600	"2004-06-22"	4	20.6	20.8618119168114
804600	"2004-06-22"	5	20.5	18.9508051819359
804600	"2004-06-22"	6	20.5	16.4298940482166
804600	"2004-06-22"	7	20.4	14.5706673846662
804600	"2004-06-22"	7.5	19.5	13.806691256338
804600	"2004-06-22"	8	17.9	13.161656281857
804600	"2004-06-22"	9	16.7	12.6869551756734
804600	"2004-06-22"	10	16	12.402131765316
804600	"2004-06-22"	11	14.9	12.0049573567397
804600	"2004-06-22"	12	14.8	11.3138636373699
804600	"2004-06-22"	13	14.5	10.3650571919877
804600	"2004-06-22"	14	14.3	9.66548805008894
804600	"2004-06-22"	15	14.2	9.44165012524062
804600	"2004-06-22"	16	14.1	9.30102225390788
804600	"2004-06-22"	17	13.7	9.23662585495076
804600	"2004-06-22"	18	13.7	9.1818627737495
804600	"2004-06-22"	19	13.7	9.15157571134634
804600	"2004-06-22"	20	13.8	9.13978323828698
804600	"2004-06-22"	21	13.7	9.13176135992774
804600	"2004-06-22"	21.6	13.8	NA
804600	"2004-07-07"	0	21.7	22.5985440980034
804600	"2004-07-07"	1	21.7	22.5985435997908
804600	"2004-07-07"	2	21.7	22.5985072714804
804600	"2004-07-07"	3	21.7	22.5982533164383
804600	"2004-07-07"	4	21.7	22.5734664599629
804600	"2004-07-07"	5	21.7	19.9089411239639
804600	"2004-07-07"	6	21.7	16.6273144142519
804600	"2004-07-07"	7	21.7	14.7466907663268
804600	"2004-07-07"	8	19.4	13.2885977599212
804600	"2004-07-07"	9	18.6	12.7359962337376
804600	"2004-07-07"	10	17.4	12.4059896584304
804600	"2004-07-07"	11	15.8	12.0102158819881
804600	"2004-07-07"	12	15.2	11.3505245967139
804600	"2004-07-07"	13	14.8	10.4270611863061
804600	"2004-07-07"	14	14.6	9.74438009201895
804600	"2004-07-07"	15	14.5	9.50108879641576
804600	"2004-07-07"	16	14.5	9.34235041972971
804600	"2004-07-07"	17	14.5	9.26651913965076
804600	"2004-07-07"	18	14.3	9.19954616352594
804600	"2004-07-07"	19	14.3	9.16076909322274
804600	"2004-07-07"	20	14.2	9.14523638051013
804600	"2004-07-07"	21.7	14	NA
804600	"2004-07-20"	0	25.2	25.7735705024295
804600	"2004-07-20"	1	24.2	25.7735620445875
804600	"2004-07-20"	2	23.9	25.7726562246068
804600	"2004-07-20"	3	23.7	25.7658807543676
804600	"2004-07-20"	4	23.6	23.6734126750833
804600	"2004-07-20"	5	23.4	20.1986361233183
804600	"2004-07-20"	5.5	23.1	18.1617581461323
804600	"2004-07-20"	6	22.2	16.7959999391832
804600	"2004-07-20"	6.5	21.8	15.8235929598528
804600	"2004-07-20"	7	21.7	14.8511859805223
804600	"2004-07-20"	7.5	21.6	14.0482946615032
804600	"2004-07-20"	8	21.2	13.3639764717955
804600	"2004-07-20"	8.5	20.2	13.0395363200555
804600	"2004-07-20"	9	20	12.7745565310332
804600	"2004-07-20"	9.5	18.6	12.5910071419268
804600	"2004-07-20"	10	17	12.4213094720115
804600	"2004-07-20"	10.5	16.3	12.2591545666375
804600	"2004-07-20"	11	15.8	12.0198732059896
804600	"2004-07-20"	11.5	15.3	11.7543683732062
804600	"2004-07-20"	12	15	11.3633260550312
804600	"2004-07-20"	13	14.6	10.4890040339241
804600	"2004-07-20"	14	14.4	9.78487376414794
804600	"2004-07-20"	15	14.2	9.53136002210748
804600	"2004-07-20"	16	14.1	9.36242557039826
804600	"2004-07-20"	17	14	9.2804353230048
804600	"2004-07-20"	18	14	9.2072860645595
804600	"2004-07-20"	19	13.8	9.16459080332488
804600	"2004-07-20"	20	13.8	9.14747162507869
804600	"2004-07-20"	21	13.8	9.13578018661938
804600	"2004-07-20"	22	13.6	NA
804600	"2004-07-20"	22.1	13.5	NA
804600	"2004-08-05"	0	24.5	24.5932449384224
804600	"2004-08-05"	1	24.1	24.5932445803052
804600	"2004-08-05"	2	23.7	24.5932130742139
804600	"2004-08-05"	3	23.6	24.5929882254009
804600	"2004-08-05"	4	23.5	24.5659627848155
804600	"2004-08-05"	5	23.4	21.1319144614198
804600	"2004-08-05"	6	23.2	17.0162836020418
804600	"2004-08-05"	6.5	23.1	15.9929616247832
804600	"2004-08-05"	7	23	14.9696396475246
804600	"2004-08-05"	7.5	22.2	14.138569824355
804600	"2004-08-05"	8	20.4	13.4372237075018
804600	"2004-08-05"	8.5	20.1	13.0977838507469
804600	"2004-08-05"	9	19.6	12.8187215340799
804600	"2004-08-05"	9.5	17.9	12.6223456829941
804600	"2004-08-05"	10	17.5	12.4432434731552
804600	"2004-08-05"	10.5	16.8	12.2735473887869
804600	"2004-08-05"	11	15.6	12.0327726080941
804600	"2004-08-05"	12	14.8	11.389766577154
804600	"2004-08-05"	13	14.7	10.5309045014089
804600	"2004-08-05"	14	14.2	9.83191303207282
804600	"2004-08-05"	15	14	9.56579448813552
804600	"2004-08-05"	16	14	9.38558268741124
804600	"2004-08-05"	17	14	9.29662300067927
804600	"2004-08-05"	18	14	9.21648678677667
804600	"2004-08-05"	19	14	9.16921211372974
804600	"2004-08-05"	20	14	9.15019613065444
804600	"2004-08-05"	21	14	9.13720751902476
804600	"2004-08-05"	22	14	NA
804600	"2004-08-16"	0	20.5	19.9495921852748
804600	"2004-08-16"	1	20.5	19.9495921849672
804600	"2004-08-16"	2	20.5	19.9495921827291
804600	"2004-08-16"	3	20.5	19.9495909889723
804600	"2004-08-16"	4	20.4	19.9494541948532
804600	"2004-08-16"	5	20.4	19.949279466903
804600	"2004-08-16"	6	20.3	19.9231855946753
804600	"2004-08-16"	7	20.2	19.9072028891247
804600	"2004-08-16"	8	20	13.6452761798794
804600	"2004-08-16"	9	19.5	12.834569381746
804600	"2004-08-16"	10	17.4	12.4518094987726
804600	"2004-08-16"	11	15	12.0441913155184
804600	"2004-08-16"	12	14.5	11.4279073827417
804600	"2004-08-16"	13	14	10.5712426087108
804600	"2004-08-16"	14	14	9.88147282939091
804600	"2004-08-16"	15	13.9	9.6116429053041
804600	"2004-08-16"	16	13.9	9.42003175409719
804600	"2004-08-16"	17	13.9	9.32234323580508
804600	"2004-08-16"	18	13.9	9.23305129011176
804600	"2004-08-16"	19	13.8	9.17880378546401
804600	"2004-08-16"	20	13.8	9.15629945893902
804600	"2004-08-16"	21	13.8	9.14039702967723
804600	"2004-08-16"	22	13.8	NA
804600	"2004-09-09"	0	21.4	21.2842039291943
804600	"2004-09-09"	1	21.4	21.2842039282157
804600	"2004-09-09"	2	21.4	21.2842038875305
804600	"2004-09-09"	3	21.3	21.2841954167383
804600	"2004-09-09"	4	21.3	21.284185268626
804600	"2004-09-09"	5	21.3	21.2809429452839
804600	"2004-09-09"	6	21.2	21.2781797124416
804600	"2004-09-09"	7	21.2	18.883068948731
804600	"2004-09-09"	8	21.1	15.0320813158521
804600	"2004-09-09"	9	20.9	13.0790695784025
804600	"2004-09-09"	10	20.2	12.4443627938083
804600	"2004-09-09"	10.5	18.5	12.2570512195095
804600	"2004-09-09"	11	18	12.0415310622593
804600	"2004-09-09"	12	16.6	11.4961232016631
804600	"2004-09-09"	13	16	10.6947372194939
804600	"2004-09-09"	14	15.2	9.98639386089487
804600	"2004-09-09"	15	14.5	9.70521520965731
804600	"2004-09-09"	16	14.5	9.492751700108
804600	"2004-09-09"	17	14.5	9.3767821890638
804600	"2004-09-09"	18	14.5	9.26522458607975
804600	"2004-09-09"	19	14.5	9.1965226488548
804600	"2004-09-09"	20	14.5	9.16757542374576
804600	"2004-09-09"	21	14.5	9.14671097085279
804600	"2004-09-09"	22	14.5	NA
804600	"2004-09-09"	22.1	14.5	NA
804600	"2004-10-06"	0	16.9	14.0148092199719
804600	"2004-10-06"	1	16.8	14.0148092199719
804600	"2004-10-06"	2	16.7	14.0148092199719
804600	"2004-10-06"	3	16.7	14.0148092199719
804600	"2004-10-06"	4	16.7	14.0148092199719
804600	"2004-10-06"	5	16.7	14.014809217553
804600	"2004-10-06"	6	16.7	14.0148092135898
804600	"2004-10-06"	7	16.7	14.0148062485649
804600	"2004-10-06"	8	16.6	14.0148036721138
804600	"2004-10-06"	9	16.6	14.0143228329228
804600	"2004-10-06"	10	16.6	14.0116522663295
804600	"2004-10-06"	11	16.6	13.9796017966121
804600	"2004-10-06"	12	16.5	13.8777981261832
804600	"2004-10-06"	13	16.3	11.027750822351
804600	"2004-10-06"	14	16.1	10.1335811286756
804600	"2004-10-06"	14.5	15.9	10.0161341099401
804600	"2004-10-06"	15	15.6	9.90638721471791
804600	"2004-10-06"	15.5	15.5	9.80352383417979
804600	"2004-10-06"	16	15.2	9.71234988153487
804600	"2004-10-06"	17	14.6	9.57626051637998
804600	"2004-10-06"	18	14.2	9.41504215354084
804600	"2004-10-06"	19	14.2	9.292295428244
804600	"2004-10-06"	20	14.2	9.233677504427
804600	"2004-10-06"	21	14.2	9.18565686343337
804600	"2004-10-06"	22	14.2	NA
804600	"2004-10-06"	22.1	14.2	NA
804600	"2004-11-04"	0	12	11.3330833599505
804600	"2004-11-04"	1	12	11.3330833599505
804600	"2004-11-04"	2	12	11.3330833599505
804600	"2004-11-04"	3	12	11.3330833599505
804600	"2004-11-04"	4	12	11.3330833599505
804600	"2004-11-04"	5	12	11.3330833599505
804600	"2004-11-04"	6	12	11.3330833599505
804600	"2004-11-04"	7	12	11.3330833599505
804600	"2004-11-04"	8	12	11.3330833599441
804600	"2004-11-04"	9	12	11.3330833586148
804600	"2004-11-04"	10	12	11.3330833470533
804600	"2004-11-04"	11	12	11.3330833435562
804600	"2004-11-04"	12	12	11.3330657301177
804600	"2004-11-04"	13	12	11.333021257427
804600	"2004-11-04"	14	12	11.3328619145886
804600	"2004-11-04"	15	12	11.3323038649529
804600	"2004-11-04"	16	12	11.3284399301735
804600	"2004-11-04"	17	12	11.3279886473664
804600	"2004-11-04"	18	12	11.3279886473664
804600	"2004-11-04"	19	12	11.3279886473664
804600	"2004-11-04"	20	12	10.014322950906
804600	"2004-11-04"	21	12	9.41231597522018
804600	"2004-11-04"	21.5	12	9.41231597522017
804600	"2005-02-03"	0	1.4	NA
804600	"2005-02-03"	1	1.4	NA
804600	"2005-02-03"	2	1.4	NA
804600	"2005-02-03"	3	1.4	NA
804600	"2005-02-03"	4	1.5	NA
804600	"2005-02-03"	5	1.6	NA
804600	"2005-02-03"	6	1.8	NA
804600	"2005-02-03"	7	1.9	NA
804600	"2005-02-03"	8	1.9	NA
804600	"2005-02-03"	9	2.1	NA
804600	"2005-02-03"	10	2.2	NA
804600	"2005-02-03"	11	2.4	NA
804600	"2005-02-03"	12	2.5	NA
804600	"2005-02-03"	13	2.7	NA
804600	"2005-02-03"	14	2.8	NA
804600	"2005-02-03"	15	2.8	NA
804600	"2005-02-03"	16	3	NA
804600	"2005-02-03"	17	3	NA
804600	"2005-02-03"	18	3	NA
804600	"2005-02-03"	19	3.1	NA
804600	"2005-02-03"	20	3.3	NA
804600	"2005-02-03"	21	3.4	NA
804600	"2005-02-03"	21.8	3.8	NA
804600	"2005-04-18"	0	12.4	13.5767806268119
804600	"2005-04-18"	1	12.1	13.2687311731691
804600	"2005-04-18"	2	11.5	10.2927778710919
804600	"2005-04-18"	3	11	9.19084468035473
804600	"2005-04-18"	4	10.7	8.99386823336039
804600	"2005-04-18"	5	9.5	8.93862703035547
804600	"2005-04-18"	6	8.1	8.9175483630809
804600	"2005-04-18"	7	7.9	8.90843648163076
804600	"2005-04-18"	8	7.8	8.90448170680026
804600	"2005-04-18"	9	7.8	8.90288966072196
804600	"2005-04-18"	10	7.7	8.90246895375844
804600	"2005-04-18"	11	7.6	8.90228651251181
804600	"2005-04-18"	12	7.5	8.90224094006509
804600	"2005-04-18"	13	7.5	8.90222555314737
804600	"2005-04-18"	14	7.4	8.90222011439119
804600	"2005-04-18"	15	7.4	8.9021005726105
804600	"2005-04-18"	16	7.3	8.90177693505153
804600	"2005-04-18"	17	7.3	8.90087944194774
804600	"2005-04-18"	18	7.3	8.89758567330274
804600	"2005-04-18"	19	7.3	8.88851494752482
804600	"2005-04-18"	20	7.3	8.8161135429777
804600	"2005-04-18"	21	7.3	8.66013623221179
804600	"2005-04-18"	22	7.3	NA
804600	"2005-04-27"	0	9.8	9.43715639859636
804600	"2005-04-27"	1	9.8	9.43715639859636
804600	"2005-04-27"	2	9.8	9.43715639859636
804600	"2005-04-27"	3	9.8	9.43715639859636
804600	"2005-04-27"	4	9.8	9.43715639859636
804600	"2005-04-27"	5	9.8	9.43715639859636
804600	"2005-04-27"	6	9.8	9.43715639859636
804600	"2005-04-27"	7	9.8	9.43715639859636
804600	"2005-04-27"	8	9.8	9.43715639859636
804600	"2005-04-27"	9	9.8	9.43715639856804
804600	"2005-04-27"	10	9.8	9.43715638484279
804600	"2005-04-27"	11	9.8	9.43715636565024
804600	"2005-04-27"	12	9.8	9.43713820001891
804600	"2005-04-27"	13	9.8	9.437121393206
804600	"2005-04-27"	14	9.8	9.43679082440673
804600	"2005-04-27"	15	9.8	9.43667743226604
804600	"2005-04-27"	16	9.8	9.431450966848
804600	"2005-04-27"	17	9.8	9.42645072260046
804600	"2005-04-27"	18	9.8	9.42645072260046
804600	"2005-04-27"	19	9.9	9.42645072260046
804600	"2005-04-27"	20	9.9	9.289234196934
804600	"2005-04-27"	21	9.9	8.82595805070837
804600	"2005-04-27"	21.9	10.5	NA
804600	"2005-05-10"	0	12.9	16.4472475829098
804600	"2005-05-10"	1	12.9	16.4200948578857
804600	"2005-05-10"	2	12.8	16.2859865721188
804600	"2005-05-10"	3	12.7	12.7097951658544
804600	"2005-05-10"	4	12.7	11.0712770747713
804600	"2005-05-10"	5	12.6	10.5979445662358
804600	"2005-05-10"	6	12.4	10.1345233506421
804600	"2005-05-10"	7	12	9.82148248483654
804600	"2005-05-10"	8	11.5	9.70441459001321
804600	"2005-05-10"	9	11.1	9.69057827199802
804600	"2005-05-10"	10	10.9	9.6822627164886
804600	"2005-05-10"	11	10.7	9.67627791696232
804600	"2005-05-10"	12	10.6	9.66958045288261
804600	"2005-05-10"	13	10.4	9.64793342358482
804600	"2005-05-10"	14	10.1	9.60190429284951
804600	"2005-05-10"	15	9.9	9.52256844453479
804600	"2005-05-10"	16	9.8	9.47650696445405
804600	"2005-05-10"	17	9.8	9.47459879139068
804600	"2005-05-10"	18	9.7	9.47413475312364
804600	"2005-05-10"	19	9.7	9.47413103027792
804600	"2005-05-10"	20	9.8	9.47413101356989
804600	"2005-05-10"	21	9.9	9.47413100002531
804600	"2005-05-10"	22	10.1	NA
804600	"2005-05-10"	22.1	10.1	NA
804600	"2005-05-24"	0	15.6	16.9610961270298
804600	"2005-05-24"	1	15.4	16.9610219703038
804600	"2005-05-24"	2	15.2	16.9589597584301
804600	"2005-05-24"	3	15	16.932976520014
804600	"2005-05-24"	4	15	14.5630398397183
804600	"2005-05-24"	5	14.9	12.992480638456
804600	"2005-05-24"	6	14.9	12.5588265107482
804600	"2005-05-24"	7	14.7	12.1983362206218
804600	"2005-05-24"	7.5	14.7	12.0115530989708
804600	"2005-05-24"	8	14.6	11.7184658591891
804600	"2005-05-24"	8.5	14.3	11.3168915100648
804600	"2005-05-24"	9	13.7	10.7990605486243
804600	"2005-05-24"	9.5	13.5	10.3663078804416
804600	"2005-05-24"	10	12.9	9.96605849007707
804600	"2005-05-24"	10.5	12.9	9.83155656572253
804600	"2005-05-24"	11	12.4	9.71468678564968
804600	"2005-05-24"	12	12.1	9.66838463910766
804600	"2005-05-24"	13	11.8	9.6441767605775
804600	"2005-05-24"	14	11.6	9.61944366098463
804600	"2005-05-24"	15	11.5	9.57094524649051
804600	"2005-05-24"	16	11.5	9.49744637956308
804600	"2005-05-24"	17	11.4	9.48554647645209
804600	"2005-05-24"	18	11.4	9.47673677893699
804600	"2005-05-24"	19	11.4	9.47439328539551
804600	"2005-05-24"	20	11.4	9.47415492636838
804600	"2005-05-24"	21	11.5	9.47413155302883
804600	"2005-05-24"	21.3	11.5	NA
804600	"2005-06-07"	0	21.6	23.3682994890372
804600	"2005-06-07"	1	21.5	23.3620828906006
804600	"2005-06-07"	2	21.1	23.1606256483364
804600	"2005-06-07"	2.5	20.9	21.7785626585924
804600	"2005-06-07"	3	20.5	20.3964996688484
804600	"2005-06-07"	3.5	20.4	18.426544966468
804600	"2005-06-07"	4	20.2	16.1613731628181
804600	"2005-06-07"	4.5	19.9	13.989512401965
804600	"2005-06-07"	5	19.2	13.5201087172362
804600	"2005-06-07"	5.5	18.8	13.0507050325075
804600	"2005-06-07"	6	18.2	12.6263127918271
804600	"2005-06-07"	6.5	17.4	12.3555178147542
804600	"2005-06-07"	7	16.8	12.1251309960375
804600	"2005-06-07"	7.5	16.6	11.9006344292865
804600	"2005-06-07"	8	16.6	11.6186962257294
804600	"2005-06-07"	8.5	16.3	11.299551206895
804600	"2005-06-07"	9	15	10.9405347385824
804600	"2005-06-07"	9.5	14.6	10.5910786684065
804600	"2005-06-07"	10	14.3	10.2452750489885
804600	"2005-06-07"	10.5	13.7	10.0387491664591
804600	"2005-06-07"	11	13.3	9.8507960965539
804600	"2005-06-07"	11.5	13	9.78660937326543
804600	"2005-06-07"	12	12.7	9.72446527437535
804600	"2005-06-07"	12.5	12.6	9.68560579471838
804600	"2005-06-07"	13	12.3	9.66211999177914
804600	"2005-06-07"	13.5	12.3	9.64566828600698
804600	"2005-06-07"	14	12.1	9.63064460868592
804600	"2005-06-07"	15	12.1	9.5880838661321
804600	"2005-06-07"	16	12.1	9.50841511824671
804600	"2005-06-07"	17	12.1	9.4920685461675
804600	"2005-06-07"	18	12.1	9.47911585399808
804600	"2005-06-07"	19	12.1	9.47489872091794
804600	"2005-06-07"	20	12.1	9.47425324794354
804600	"2005-06-07"	21	12	9.47413831911716
804600	"2005-06-07"	22	12	NA
804600	"2005-06-07"	22.1	12	NA
804600	"2005-06-21"	0	25.5	23.6622229107924
804600	"2005-06-21"	1	25.3	23.6621620481337
804600	"2005-06-21"	2	24.7	23.6599286179173
804600	"2005-06-21"	2.5	24.3	23.6402663097884
804600	"2005-06-21"	3	23.3	23.6206040016596
804600	"2005-06-21"	3.5	22.5	21.3789745524813
804600	"2005-06-21"	4	22	17.9723385838581
804600	"2005-06-21"	4.5	21.8	14.7071936172523
804600	"2005-06-21"	5	21.4	14.0235475855253
804600	"2005-06-21"	5.5	21	13.3399015537984
804600	"2005-06-21"	6	20.5	12.7278618540954
804600	"2005-06-21"	6.5	19.9	12.3601719389503
804600	"2005-06-21"	7	17.7	12.0897643936838
804600	"2005-06-21"	7.5	16.1	11.8547048875178
804600	"2005-06-21"	8	15.7	11.6063179490871
804600	"2005-06-21"	8.5	14.8	11.3349204760282
804600	"2005-06-21"	9	14.3	11.0388645267718
804600	"2005-06-21"	9.5	13.9	10.7307075715348
804600	"2005-06-21"	10	13.4	10.4179275527147
804600	"2005-06-21"	11	13	9.97042123111862
804600	"2005-06-21"	12	12.7	9.78663776999481
804600	"2005-06-21"	13	12.6	9.68644296617561
804600	"2005-06-21"	14	12.4	9.64144636827039
804600	"2005-06-21"	15	12.3	9.59473863151626
804600	"2005-06-21"	16	12.3	9.51287381265399
804600	"2005-06-21"	17	12.3	9.49490936527076
804600	"2005-06-21"	18	12.3	9.48018827363344
804600	"2005-06-21"	19	12.3	9.47514955887565
804600	"2005-06-21"	20	12.3	9.47431487811816
804600	"2005-06-21"	21	12.4	9.47414433299967
804600	"2005-06-21"	21.9	12.5	NA
804600	"2005-07-05"	0	24.4	24.9373548243186
804600	"2005-07-05"	1	24.2	24.9373239758789
804600	"2005-07-05"	2	23.9	24.93594157312
804600	"2005-07-05"	3	23.7	24.9065060601644
804600	"2005-07-05"	4	23.5	19.0610462068121
804600	"2005-07-05"	5	23.4	14.6885347121978
804600	"2005-07-05"	5.5	23.3	13.7265314316515
804600	"2005-07-05"	6	23.2	12.8711873381155
804600	"2005-07-05"	6.5	23	12.3798075565395
804600	"2005-07-05"	7	22.2	12.0617937718251
